"id_unidade";"unidade";"natureza_despesa";"ano";"valor"
"10210";"PRODIAVC -­ PROGRAMA DE DIAGNÓSTICO E INTERVENÇÃO NO ACIDENTE VASCULAR CEREBRAL";"CUSTEIO";"2016.0";"         3000.00"
"10382";"PRODUÇÃO DE MATERIAL DIDÁTICO- CIENTÍFICO PARA O CURSO DE FARMÁCIA E ENGENHARIA DE ALIMENTOS";"CUSTEIO";"2016.0";"         6573.03"
"10382";"PRODUÇÃO DE MATERIAL DIDÁTICO- CIENTÍFICO PARA O CURSO DE FARMÁCIA E ENGENHARIA DE ALIMENTOS";"EQUIP MATERIAL PERMANENTE";"2016.0";"         5580.00"
"10382";"PRODUÇÃO DE MATERIAL DIDÁTICO- CIENTÍFICO PARA O CURSO DE FARMÁCIA E ENGENHARIA DE ALIMENTOS";"MATERIAL DE CONSUMO";"2016.0";"           687.14"
"5459";"PRODUTIVIDADE EM PESQUISA";"DIÁRIAS";"2016.0";"             0.00"
"5459";"PRODUTIVIDADE EM PESQUISA";"SERV PESSOA JURÍDICA";"2016.0";"             0.00"
"5459";"PRODUTIVIDADE EM PESQUISA";"PASSAGENS";"2016.0";"           837.47"
"5459";"PRODUTIVIDADE EM PESQUISA";"CUSTEIO";"2016.0";"         5463.87"
"5459";"PRODUTIVIDADE EM PESQUISA";"MATERIAL DE CONSUMO";"2016.0";"           240.50"
"5459";"PRODUTIVIDADE EM PESQUISA";"EQUIP MATERIAL PERMANENTE";"2016.0";"         3200.00"
"295";"PROGESP - SECRETARIA ADMINISTRATIVA";"MATERIAL DE CONSUMO";"2016.0";"           574.16"
"6957";"PROGRAMA DE ASSISTÊNCIA AO SERVIDOR";"CAPITAL";"2016.0";"         2699.00"
"6957";"PROGRAMA DE ASSISTÊNCIA AO SERVIDOR";"INDENIZAÇÕES E RESTITUIÇÕE";"2016.0";"           219.74"
"6957";"PROGRAMA DE ASSISTÊNCIA AO SERVIDOR";"LOC MÃO-DE-OBRA";"2016.0";"        39511.33"
"6957";"PROGRAMA DE ASSISTÊNCIA AO SERVIDOR";"PASSAGENS";"2016.0";"           985.82"
"6957";"PROGRAMA DE ASSISTÊNCIA AO SERVIDOR";"MATERIAL DE CONSUMO";"2016.0";"         3875.90"
"6957";"PROGRAMA DE ASSISTÊNCIA AO SERVIDOR";"CUSTEIO";"2016.0";"       191539.34"
"6957";"PROGRAMA DE ASSISTÊNCIA AO SERVIDOR";"SERV PESSOA JURÍDICA";"2016.0";"        22229.11"
"6957";"PROGRAMA DE ASSISTÊNCIA AO SERVIDOR";"DIÁRIAS";"2016.0";"           397.40"
"9184";"PROGRAMA DE CONSOLIDAÇÃO DAS IFES";"CAPITAL";"2016.0";"    40151642.00"
"9184";"PROGRAMA DE CONSOLIDAÇÃO DAS IFES";"TRANFPJ";"2016.0";"     8314977.78"
"9184";"PROGRAMA DE CONSOLIDAÇÃO DAS IFES";"EQUIP MATERIAL PERMANENTE";"2016.0";"     9489832.95"
"9184";"PROGRAMA DE CONSOLIDAÇÃO DAS IFES";"OBRAS E INSTALAÇÕES";"2016.0";"     5443550.79"
"9184";"PROGRAMA DE CONSOLIDAÇÃO DAS IFES";"SERV PESSOA JURÍDICA";"2016.0";"        80150.00"
"6958";"PROGRAMA DE DESENVOLVIMENTO DE RECURSOS HUMANOS";"SERV PESSOA FÍSICA";"2016.0";"       106242.85"
"6958";"PROGRAMA DE DESENVOLVIMENTO DE RECURSOS HUMANOS";"INDENIZAÇÕES E RESTITUIÇÕE";"2016.0";"         3092.63"
"6958";"PROGRAMA DE DESENVOLVIMENTO DE RECURSOS HUMANOS";"MATERIAL DE CONSUMO";"2016.0";"         1518.51"
"6958";"PROGRAMA DE DESENVOLVIMENTO DE RECURSOS HUMANOS";"DIÁRIAS";"2016.0";"        13977.94"
"6958";"PROGRAMA DE DESENVOLVIMENTO DE RECURSOS HUMANOS";"LOC MÃO-DE-OBRA";"2016.0";"        34561.79"
"6958";"PROGRAMA DE DESENVOLVIMENTO DE RECURSOS HUMANOS";"OBRIGAÇÕES PATRONAIS";"2016.0";"           926.57"
"6958";"PROGRAMA DE DESENVOLVIMENTO DE RECURSOS HUMANOS";"CUSTEIO";"2016.0";"       810548.47"
"6958";"PROGRAMA DE DESENVOLVIMENTO DE RECURSOS HUMANOS";"SERV PESSOA JURÍDICA";"2016.0";"       158770.28"
"6958";"PROGRAMA DE DESENVOLVIMENTO DE RECURSOS HUMANOS";"PASSAGENS";"2016.0";"        14475.56"
"10096";"PROGRAMA DE EXCELÊNCIA NA PÓS-GRADUAÇÃO E NA PESQUISA";"AUX FINANCEIRO ESTUDANTE";"2016.0";"        70000.00"
"10096";"PROGRAMA DE EXCELÊNCIA NA PÓS-GRADUAÇÃO E NA PESQUISA";"TRANFPJ";"2016.0";"         7070.00"
"10096";"PROGRAMA DE EXCELÊNCIA NA PÓS-GRADUAÇÃO E NA PESQUISA";"CUSTEIO";"2016.0";"     1436027.05"
"10096";"PROGRAMA DE EXCELÊNCIA NA PÓS-GRADUAÇÃO E NA PESQUISA";"SERV PESSOA JURÍDICA";"2016.0";"         9940.00"
"9203";"PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO - FPG";"CUSTEIO";"2016.0";"        53575.23"
"9203";"PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO - FPG";"PASSAGENS";"2016.0";"         3278.20"
"9203";"PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO - FPG";"SERV PESSOA JURÍDICA";"2016.0";"             0.00"
"9203";"PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO - FPG";"DIÁRIAS";"2016.0";"           755.12"
"9203";"PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO - FPG";"INDENIZAÇÕES E RESTITUIÇÕE";"2016.0";"         1572.32"
"9204";"PROGRAMA DE PÓS-GRADUAÇÃO EM ANTROPOLOGIA SOCIAL - FPG";"CUSTEIO";"2016.0";"        56488.89"
"9204";"PROGRAMA DE PÓS-GRADUAÇÃO EM ANTROPOLOGIA SOCIAL - FPG";"SERV PESSOA FÍSICA";"2016.0";"           791.80"
"9204";"PROGRAMA DE PÓS-GRADUAÇÃO EM ANTROPOLOGIA SOCIAL - FPG";"DIÁRIAS";"2016.0";"         6544.95"
"9204";"PROGRAMA DE PÓS-GRADUAÇÃO EM ANTROPOLOGIA SOCIAL - FPG";"LOC MÃO-DE-OBRA";"2016.0";"           968.13"
"9204";"PROGRAMA DE PÓS-GRADUAÇÃO EM ANTROPOLOGIA SOCIAL - FPG";"PASSAGENS";"2016.0";"         6039.44"
"9204";"PROGRAMA DE PÓS-GRADUAÇÃO EM ANTROPOLOGIA SOCIAL - FPG";"AUX FINANCEIRO ESTUDANTE";"2016.0";"         1800.00"
"9204";"PROGRAMA DE PÓS-GRADUAÇÃO EM ANTROPOLOGIA SOCIAL - FPG";"SERV PESSOA JURÍDICA";"2016.0";"        14221.24"
"9205";"PROGRAMA DE PÓS-GRADUAÇÃO EM ARQUITETURA E URBANISMO - FPG";"INDENIZAÇÕES E RESTITUIÇÕE";"2016.0";"         1100.00"
"9205";"PROGRAMA DE PÓS-GRADUAÇÃO EM ARQUITETURA E URBANISMO - FPG";"SERV PESSOA JURÍDICA";"2016.0";"         4332.23"
"9205";"PROGRAMA DE PÓS-GRADUAÇÃO EM ARQUITETURA E URBANISMO - FPG";"AUX FINANCEIRO ESTUDANTE";"2016.0";"         1760.00"
"9205";"PROGRAMA DE PÓS-GRADUAÇÃO EM ARQUITETURA E URBANISMO - FPG";"DIÁRIAS";"2016.0";"         1571.10"
"9205";"PROGRAMA DE PÓS-GRADUAÇÃO EM ARQUITETURA E URBANISMO - FPG";"PASSAGENS";"2016.0";"         4555.04"
"9205";"PROGRAMA DE PÓS-GRADUAÇÃO EM ARQUITETURA E URBANISMO - FPG";"MATERIAL DE CONSUMO";"2016.0";"           293.20"
"9205";"PROGRAMA DE PÓS-GRADUAÇÃO EM ARQUITETURA E URBANISMO - FPG";"CUSTEIO";"2016.0";"        27175.70"
"9206";"PROGRAMA DE PÓS-GRADUAÇÃO EM ARQUITETURA. PROJETO E MEIO AMBIENTE - FPG";"SERV PESSOA JURÍDICA";"2016.0";"         3181.92"
"9206";"PROGRAMA DE PÓS-GRADUAÇÃO EM ARQUITETURA. PROJETO E MEIO AMBIENTE - FPG";"SERV PESSOA FÍSICA";"2016.0";"           280.08"
"9206";"PROGRAMA DE PÓS-GRADUAÇÃO EM ARQUITETURA. PROJETO E MEIO AMBIENTE - FPG";"MATERIAL DE CONSUMO";"2016.0";"           311.80"
"9206";"PROGRAMA DE PÓS-GRADUAÇÃO EM ARQUITETURA. PROJETO E MEIO AMBIENTE - FPG";"DIÁRIAS";"2016.0";"         1173.68"
"9206";"PROGRAMA DE PÓS-GRADUAÇÃO EM ARQUITETURA. PROJETO E MEIO AMBIENTE - FPG";"CUSTEIO";"2016.0";"        30317.11"
"9206";"PROGRAMA DE PÓS-GRADUAÇÃO EM ARQUITETURA. PROJETO E MEIO AMBIENTE - FPG";"AUX FINANCEIRO ESTUDANTE";"2016.0";"         2400.00"
"9206";"PROGRAMA DE PÓS-GRADUAÇÃO EM ARQUITETURA. PROJETO E MEIO AMBIENTE - FPG";"PASSAGENS";"2016.0";"         8093.18"
"9207";"PROGRAMA DE PÓS-GRADUAÇÃO EM ARTES CÊNICAS - FPG";"SERV PESSOA JURÍDICA";"2016.0";"         1525.87"
"9207";"PROGRAMA DE PÓS-GRADUAÇÃO EM ARTES CÊNICAS - FPG";"AUX FINANCEIRO ESTUDANTE";"2016.0";"         1300.00"
"9207";"PROGRAMA DE PÓS-GRADUAÇÃO EM ARTES CÊNICAS - FPG";"DIÁRIAS";"2016.0";"           516.68"
"9207";"PROGRAMA DE PÓS-GRADUAÇÃO EM ARTES CÊNICAS - FPG";"CUSTEIO";"2016.0";"        31767.89"
"9207";"PROGRAMA DE PÓS-GRADUAÇÃO EM ARTES CÊNICAS - FPG";"PASSAGENS";"2016.0";"         5127.73"
"9815";"PROGRAMA DE PÓS-GRADUAÇÃO EM BIOINFORMÁTICA - FPG";"CUSTEIO";"2016.0";"        21885.44"
"9815";"PROGRAMA DE PÓS-GRADUAÇÃO EM BIOINFORMÁTICA - FPG";"EQUIP MATERIAL PERMANENTE";"2016.0";"        10953.22"
"9815";"PROGRAMA DE PÓS-GRADUAÇÃO EM BIOINFORMÁTICA - FPG";"MATERIAL DE CONSUMO";"2016.0";"            61.00"
"9208";"PROGRAMA DE PÓS-GRADUAÇÃO EM BIOLOGIA ESTRUTURAL E FUNCIONAL - FPG";"DIÁRIAS";"2016.0";"           259.26"
"9208";"PROGRAMA DE PÓS-GRADUAÇÃO EM BIOLOGIA ESTRUTURAL E FUNCIONAL - FPG";"SERV PESSOA JURÍDICA";"2016.0";"         4181.74"
"9208";"PROGRAMA DE PÓS-GRADUAÇÃO EM BIOLOGIA ESTRUTURAL E FUNCIONAL - FPG";"MATERIAL DE CONSUMO";"2016.0";"         4862.81"
"9208";"PROGRAMA DE PÓS-GRADUAÇÃO EM BIOLOGIA ESTRUTURAL E FUNCIONAL - FPG";"AUX FINANCEIRO ESTUDANTE";"2016.0";"             0.00"
"9208";"PROGRAMA DE PÓS-GRADUAÇÃO EM BIOLOGIA ESTRUTURAL E FUNCIONAL - FPG";"CUSTEIO";"2016.0";"        44930.47"
"9208";"PROGRAMA DE PÓS-GRADUAÇÃO EM BIOLOGIA ESTRUTURAL E FUNCIONAL - FPG";"EQUIP MATERIAL PERMANENTE";"2016.0";"         4680.50"
"9209";"PROGRAMA DE PÓS-GRADUAÇÃO EM BIOLOGIA PARASITÁRIA - FPG";"EQUIP MATERIAL PERMANENTE";"2016.0";"         5410.00"
"9209";"PROGRAMA DE PÓS-GRADUAÇÃO EM BIOLOGIA PARASITÁRIA - FPG";"DIÁRIAS";"2016.0";"         4322.84"
"9209";"PROGRAMA DE PÓS-GRADUAÇÃO EM BIOLOGIA PARASITÁRIA - FPG";"CUSTEIO";"2016.0";"        32501.81"
"9209";"PROGRAMA DE PÓS-GRADUAÇÃO EM BIOLOGIA PARASITÁRIA - FPG";"SERV PESSOA JURÍDICA";"2016.0";"         4378.00"
"9209";"PROGRAMA DE PÓS-GRADUAÇÃO EM BIOLOGIA PARASITÁRIA - FPG";"AUX FINANCEIRO ESTUDANTE";"2016.0";"             0.00"
"9209";"PROGRAMA DE PÓS-GRADUAÇÃO EM BIOLOGIA PARASITÁRIA - FPG";"MATERIAL DE CONSUMO";"2016.0";"           806.40"
"9210";"PROGRAMA DE PÓS-GRADUAÇÃO EM BIOQUÍMICA - FPG";"DIÁRIAS";"2016.0";"         1132.04"
"9210";"PROGRAMA DE PÓS-GRADUAÇÃO EM BIOQUÍMICA - FPG";"CUSTEIO";"2016.0";"        84753.93"
"9210";"PROGRAMA DE PÓS-GRADUAÇÃO EM BIOQUÍMICA - FPG";"EQUIP MATERIAL PERMANENTE";"2016.0";"         6622.90"
"9210";"PROGRAMA DE PÓS-GRADUAÇÃO EM BIOQUÍMICA - FPG";"MATERIAL DE CONSUMO";"2016.0";"         3771.60"
"9210";"PROGRAMA DE PÓS-GRADUAÇÃO EM BIOQUÍMICA - FPG";"PASSAGENS";"2016.0";"         4787.37"
"9210";"PROGRAMA DE PÓS-GRADUAÇÃO EM BIOQUÍMICA - FPG";"SERV PESSOA JURÍDICA";"2016.0";"         4770.14"
"9210";"PROGRAMA DE PÓS-GRADUAÇÃO EM BIOQUÍMICA - FPG";"AUX FINANCEIRO ESTUDANTE";"2016.0";"         1980.00"
"9211";"PROGRAMA DE PÓS-GRADUAÇÃO EM BIOTECNOLOGIA - FPG";"CUSTEIO";"2016.0";"         3509.58"
"9212";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA E ENGENHARIA DE MATERIAIS - FPG";"CUSTEIO";"2016.0";"        61212.93"
"9212";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA E ENGENHARIA DE MATERIAIS - FPG";"EQUIP MATERIAL PERMANENTE";"2016.0";"        10600.00"
"9212";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA E ENGENHARIA DE MATERIAIS - FPG";"PASSAGENS";"2016.0";"         2661.08"
"9212";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA E ENGENHARIA DE MATERIAIS - FPG";"DIÁRIAS";"2016.0";"         4418.62"
"9212";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA E ENGENHARIA DE MATERIAIS - FPG";"SERV PESSOA JURÍDICA";"2016.0";"        17959.50"
"9212";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA E ENGENHARIA DE MATERIAIS - FPG";"SERV PESSOA FÍSICA";"2016.0";"             0.00"
"9213";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA E ENGENHARIA DE PETRÓLEO - FPG";"DIÁRIAS";"2016.0";"         1618.02"
"9213";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA E ENGENHARIA DE PETRÓLEO - FPG";"CUSTEIO";"2016.0";"        56999.61"
"9213";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA E ENGENHARIA DE PETRÓLEO - FPG";"PASSAGENS";"2016.0";"         1985.39"
"9213";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA E ENGENHARIA DE PETRÓLEO - FPG";"SERV PESSOA JURÍDICA";"2016.0";"           839.70"
"9213";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA E ENGENHARIA DE PETRÓLEO - FPG";"SERV PESSOA FÍSICA";"2016.0";"           902.70"
"9213";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA E ENGENHARIA DE PETRÓLEO - FPG";"MATERIAL DE CONSUMO";"2016.0";"           409.87"
"9215";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CLIMÁTICAS - FPG";"CUSTEIO";"2016.0";"        34293.92"
"9215";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CLIMÁTICAS - FPG";"AUX FINANCEIRO ESTUDANTE";"2016.0";"           500.00"
"9215";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CLIMÁTICAS - FPG";"DIÁRIAS";"2016.0";"           280.08"
"9215";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CLIMÁTICAS - FPG";"EQUIP MATERIAL PERMANENTE";"2016.0";"         2812.00"
"9215";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CLIMÁTICAS - FPG";"SERV PESSOA JURÍDICA";"2016.0";"         2221.43"
"9215";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CLIMÁTICAS - FPG";"MATERIAL DE CONSUMO";"2016.0";"           398.65"
"9215";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CLIMÁTICAS - FPG";"PASSAGENS";"2016.0";"         5159.66"
"9273";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CONTÁBEIS - FPG";"SERV PESSOA JURÍDICA";"2016.0";"            56.10"
"9273";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CONTÁBEIS - FPG";"PASSAGENS";"2016.0";"         2047.39"
"9273";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CONTÁBEIS - FPG";"INDENIZAÇÕES E RESTITUIÇÕE";"2016.0";"           834.23"
"9273";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CONTÁBEIS - FPG";"AUX FINANCEIRO ESTUDANTE";"2016.0";"           531.00"
"9273";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CONTÁBEIS - FPG";"CUSTEIO";"2016.0";"        37060.38"
"10117";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS DA REABILITAÇÃO";"MATERIAL DE CONSUMO";"2016.0";"             4.13"
"10117";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS DA REABILITAÇÃO";"DIÁRIAS";"2016.0";"           999.20"
"10117";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS DA REABILITAÇÃO";"CUSTEIO";"2016.0";"        10221.14"
"10117";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS DA REABILITAÇÃO";"SERV PESSOA JURÍDICA";"2016.0";"         1869.22"
"10117";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS DA REABILITAÇÃO";"PASSAGENS";"2016.0";"         4416.49"
"10133";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS DA REABILITAÇÃO - FPG";"SERV PESSOA JURÍDICA";"2016.0";"           721.87"
"10133";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS DA REABILITAÇÃO - FPG";"PASSAGENS";"2016.0";"        12683.24"
"10133";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS DA REABILITAÇÃO - FPG";"MATERIAL DE CONSUMO";"2016.0";"           358.25"
"10133";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS DA REABILITAÇÃO - FPG";"CUSTEIO";"2016.0";"        21511.93"
"10133";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS DA REABILITAÇÃO - FPG";"DIÁRIAS";"2016.0";"             0.00"
"9216";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS DA SAÚDE - FPG";"PASSAGENS";"2016.0";"         8317.38"
"9216";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS DA SAÚDE - FPG";"SERV PESSOA FÍSICA";"2016.0";"           300.90"
"9216";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS DA SAÚDE - FPG";"CUSTEIO";"2016.0";"        88106.60"
"9216";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS DA SAÚDE - FPG";"SERV PESSOA JURÍDICA";"2016.0";"         4163.82"
"9216";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS DA SAÚDE - FPG";"DIÁRIAS";"2016.0";"           418.22"
"9217";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS FARMACEUTICAS - FPG";"PASSAGENS";"2016.0";"        11670.82"
"9217";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS FARMACEUTICAS - FPG";"SERV PESSOA JURÍDICA";"2016.0";"         2491.01"
"9217";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS FARMACEUTICAS - FPG";"MATERIAL DE CONSUMO";"2016.0";"         8900.46"
"9217";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS FARMACEUTICAS - FPG";"INDENIZAÇÕES E RESTITUIÇÕE";"2016.0";"           370.00"
"9217";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS FARMACEUTICAS - FPG";"EQUIP MATERIAL PERMANENTE";"2016.0";"        14189.62"
"9217";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS FARMACEUTICAS - FPG";"AUX FINANCEIRO ESTUDANTE";"2016.0";"         1250.00"
"9217";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS FARMACEUTICAS - FPG";"DIÁRIAS";"2016.0";"           932.12"
"9217";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS FARMACEUTICAS - FPG";"CUSTEIO";"2016.0";"        72656.17"
"9201";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS FLORESTAIS - FPG";"SERV PESSOA JURÍDICA";"2016.0";"         3902.60"
"9201";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS FLORESTAIS - FPG";"PASSAGENS";"2016.0";"         5506.51"
"9201";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS FLORESTAIS - FPG";"INDENIZAÇÕES E RESTITUIÇÕE";"2016.0";"           952.73"
"9201";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS FLORESTAIS - FPG";"AUX FINANCEIRO ESTUDANTE";"2016.0";"         1560.00"
"9201";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS FLORESTAIS - FPG";"DIÁRIAS";"2016.0";"        15027.51"
"9201";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS FLORESTAIS - FPG";"CUSTEIO";"2016.0";"        28867.43"
"9218";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS SOCIAIS - FPG";"SERV PESSOA FÍSICA";"2016.0";"           401.20"
"9218";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS SOCIAIS - FPG";"AUX FINANCEIRO ESTUDANTE";"2016.0";"           600.00"
"9218";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS SOCIAIS - FPG";"CUSTEIO";"2016.0";"       120699.78"
"9218";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS SOCIAIS - FPG";"DIÁRIAS";"2016.0";"         1168.38"
"9218";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS SOCIAIS - FPG";"SERV PESSOA JURÍDICA";"2016.0";"         2750.00"
"9109";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA. TECNOLOGIA E INOVAÇÃO";"PASSAGENS";"2016.0";"         2520.29"
"9109";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA. TECNOLOGIA E INOVAÇÃO";"DIÁRIAS";"2016.0";"             0.00"
"9109";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA. TECNOLOGIA E INOVAÇÃO";"SERV PESSOA JURÍDICA";"2016.0";"           541.30"
"9109";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA. TECNOLOGIA E INOVAÇÃO";"SERV PESSOA FÍSICA";"2016.0";"             0.00"
"9109";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA. TECNOLOGIA E INOVAÇÃO";"CUSTEIO";"2016.0";"        12597.84"
"9219";"PROGRAMA DE PÓS-GRADUAÇÃO EM DEMOGRAFIA - FPG";"CUSTEIO";"2016.0";"        72393.56"
"9219";"PROGRAMA DE PÓS-GRADUAÇÃO EM DEMOGRAFIA - FPG";"SERV PESSOA JURÍDICA";"2016.0";"         3074.13"
"9219";"PROGRAMA DE PÓS-GRADUAÇÃO EM DEMOGRAFIA - FPG";"AUX FINANCEIRO ESTUDANTE";"2016.0";"         2400.00"
"9219";"PROGRAMA DE PÓS-GRADUAÇÃO EM DEMOGRAFIA - FPG";"SERV PESSOA FÍSICA";"2016.0";"           195.30"
"9219";"PROGRAMA DE PÓS-GRADUAÇÃO EM DEMOGRAFIA - FPG";"PASSAGENS";"2016.0";"        18021.23"
"9219";"PROGRAMA DE PÓS-GRADUAÇÃO EM DEMOGRAFIA - FPG";"DIÁRIAS";"2016.0";"         6390.92"
"9200";"PROGRAMA DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS - FPG";"AUX FINANCEIRO ESTUDANTE";"2016.0";"         4300.00"
"9200";"PROGRAMA DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS - FPG";"CUSTEIO";"2016.0";"        43626.92"
"9200";"PROGRAMA DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS - FPG";"DIÁRIAS";"2016.0";"         2971.10"
"9200";"PROGRAMA DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS - FPG";"EQUIP MATERIAL PERMANENTE";"2016.0";"         3220.00"
"9200";"PROGRAMA DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS - FPG";"INDENIZAÇÕES E RESTITUIÇÕE";"2016.0";"         1447.87"
"9200";"PROGRAMA DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS - FPG";"MATERIAL DE CONSUMO";"2016.0";"           637.45"
"9200";"PROGRAMA DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS - FPG";"PASSAGENS";"2016.0";"         9090.42"
"9200";"PROGRAMA DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS - FPG";"SERV PESSOA FÍSICA";"2016.0";"           596.50"
"9200";"PROGRAMA DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS - FPG";"SERV PESSOA JURÍDICA";"2016.0";"         2597.57"
"9220";"PROGRAMA DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E MEIO AMBIENTE - PRODEMA - FPG";"CUSTEIO";"2016.0";"        24134.88"
"9220";"PROGRAMA DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E MEIO AMBIENTE - PRODEMA - FPG";"AUX FINANCEIRO ESTUDANTE";"2016.0";"         5729.40"
"9221";"PROGRAMA DE PÓS-GRADUAÇÃO EM DESIGN - FPG";"DIÁRIAS";"2016.0";"           563.54"
"9221";"PROGRAMA DE PÓS-GRADUAÇÃO EM DESIGN - FPG";"SERV PESSOA JURÍDICA";"2016.0";"           146.79"
